"District Code","Building Code","Type","CHARTCD","CHARTNAME","ISD","City Code","Geoloc","Building Name","ADDR1","ADDR2","CITY1","CITY2","ZIP1","ZIP2","COMNAME","GRADESET","MAGNET","REGCFG","EIN","NCES","FUNCTION","RELORIENT","LNAME","FNAME","MIDINIT","HONORIFIC","ADASSIGN","TELEPHONE","FAX","EMAIL","WEBADDR","OPENDATE","CLOSEDATE","STATUS","OWNERSHIP","HDCOUNT","HISTORY","GRADESTR"
"13901","00000","09","0000002268","Grand Valley State University","13","13","1313090","Arbor Academy","55 ARBOR ST","55 ARBOR ST","BATTLE CREEK","BATTLE CREEK","49015-2903","49015-2903","Arbor Academy",,,,,"2600181",,,"Doersam","Paul",,"Mr.","01","2697315775","2697315246","paul@arbor-academy.org","www.arbor-academy.org","08/01/1998",,"01",,"F",,"KG-Part,1-6, GenEd, SpecEd"
"13902","00000","09","0000002268","Grand Valley State University","13","13","1313020","Endeavor Charter Academy","380 N. Helmer Road","380 HELMER RD N","Springfield","BATTLE CREEK","49015-1476","49037-7776","Endeavor Academy",,,,,"2600192",,,"Ainslie","Russ","C","Mr.","04","2699629300","2699629393","14.rainslie@heritageacademies.com","http://endeavor.heritageacademies.com/","09/01/1998",,"01","04","F",,"KG-Part,1-8, Alt, GenEd, PK, SpecEd"
"13903","00000","09","0000002260","Ferris State University","13","13","1313110","Marshall Academy","18203 HOMER RD","18203 HOMER RD","MARSHALL","MARSHALL","49068-8718","49068-8718","Marshall Academy",,,,,"2600250",,,"Swan","Brent",,"Mr.","01","2697816330","2677818749","bswan@marshallacademy.org","www.marshallacademy.org","09/01/2000",,"01","01","F",,"KG,1-12, GenEd, SpecEd"
"13904","00000","09","0000002276","Kellogg Community College","13","13","1313090","Battle Creek Area Learning Center","15 ARBOR ST","15 ARBOR ST","BATTLE CREEK","BATTLE CREEK","49015-2903","49015-2903","Battle Creek Learning Center",,,,,"2600275",,,"Crider","Chuck",,"Mr.","03","2695654782","2695654784","ccrider@lakeviewspartans.org",,"08/26/2002",,"01","03","F",,"10-12, Alt, GenEd, SpecEd"
"15901","00000","09","0000002293","Lake Superior State University","15","15","1515030","Concord Academy Boyne","401 EAST DIETZ RD","401 EAST DIETZ RD","BOYNE CITY","BOYNE CITY","49712-9653","49712-9653","Concord---Boyne",,,,,"2600069",,,"Kubovchick","Larry",,"Mr.","03","2315820194","2315824214","lkubov@concordacademyboyne.org","www.concordacademyboyne.org","10/02/1995",,"01","01","F",,"KG-Part,1-12, Alt, GenEd, SpecEd"
"15902","00000","09","0000002314","Saginaw Valley State University","15","15","1515050","Northwest Academy","115 WEST HURLBUT ST","115 WEST HURLBUT ST","CHARLEVOIX","CHARLEVOIX","49720-1510","49720-1510","Northwest Academy",,,,,"2600070",,,"Saunders","Matt",,"Mr.","03","2315479000",,"msaunders@nwa.edu","nwa.edu","09/03/1996",,"01","01","F",,"KG,1-12, Alt, GenEd, SpecEd"
"17901","00000","09","0000002301","Northern Michigan University","17","17","1717010","Joseph K. Lumsden Bahweting Anishnabe Academy","1301 MARQUETTE AVE","1301 MARQUETTE AVE","SAULT SAINTE MARIE","SAULT SAINTE MARIE","49783-9533","49783-9533","Joseph K. Lumsden Bahweting Anishnabe",,,,,"2600071",,,"Palmer","Susan","K","Mrs.","03","9066355055","9066353805","spalmer@jklschool.org","www.jklschool.org","09/28/1995",,"01","04","F",,"KG,1-8, GenEd, SpecEd"
"23901","00000","09","0000002243","Central Michigan University","23","23","2323050","Island City Academy","6421 Clinton Road","6421 CLINTON RD","Eaton Rapids","EATON RAPIDS","48827-1334","48827","Island City",,,,,"2600073",,,"Ackerson","Thomas","E","Mr.","03","5176630111","5176630167","mrackerson@comcast.net","www.islandcity.org","09/03/1996",,"01","01","F",,"KG-Part,1-8, GenEd, SpecEd"
"24901","00000","09","0000002293","Lake Superior State University","15","24","2424070","Concord Academy - Petoskey","2468 ATKINS RD","2468 ATKINS RD","PETOSKEY","PETOSKEY","49770-9003","49770-9003","Concord - Petoskey",,,,,"2600074",,,"Hill","David","R","Mr.","06","2314396800","2314396803","dhill@concordpetoskey.com","www.concordpetoskey.com","03/31/1995",,"01","01","F",,"KG,KG-Part,1-12, GenEd, SpecEd"
"25902","00000","09","0000002243","Central Michigan University","25","25","2525030","Woodland Park Academy","2083 GRAND BLANC RD","2083 GRAND BLANC RD","GRAND BLANC","GRAND BLANC","48439","48439","Woodland Park Academy",,,,,"2600076",,,"Baskin","Michele","M","Mrs.","01","8106954710","8106951658","mbaskin@wpacademy.com","www.wpacharterschool.org","01/06/1996",,"01","01","F",,"KG-Part,1-8, GenEd, SpecEd"
"25903","00000","09","0000002259","Eastern Michigan University","25","25","2525030","Grand Blanc Academy","5135 EAST HILL RD","5135 EAST HILL RD","GRAND BLANC","GRAND BLANC","48439-7637","48439-7637","Grand Blanc Academy",,,,,"2600193",,,"Wood","Patty",,"Mrs.","03","8109533140","8109533165","pwood@grandblancacademy.org","http://grandblancacademy.org/","09/01/1999",,"01","07","F",,"KG-Part,1-8, GenEd, SpecEd"
"25904","00000","09","0000002260","Ferris State University","25","25","2525010","Northridge Academy","5306 NORTH ST","5306 NORTH ST","FLINT","FLINT","48505-2927","48505-2927","Northridge",,,,,"2600194",,,"Burtley","Nat",,"Dr.","04","8107858811","8107859844","nat.burtley@leonagroup.com","www.leonagroup.com/northridge","09/01/1999",,"01","04","F",,"KG,1-8, Alt, GenEd, SpecEd"
"25905","00000","09","0000002243","Central Michigan University","25","25","2525010","International Academy of Flint","2820 SOUTH SAGINAW ST","2820 SOUTH SAGINAW ST","FLINT","FLINT","48503-5708","48503-5708","Intern Acad Flint",,,,,"2600195",,,"Cormier","Traci","L","Mrs.","06","8106005223","8106005300","tcormier@sabis.net","www.iaf-sabis.net","09/01/1999",,"01","01","F",,"KG,1-12, GenEd"
"25906","00000","09","0000002243","Central Michigan University","25","25","2525010","Center Academy","310 WEST OAKLEY ST","310 WEST OAKLEY ST","FLINT","FLINT","48503-3915","48503-3915","Center Academy",,,,,"2600196",,,"Newton","Ronald","K","Mr.","03","8103416944","8103416949","rnewton@centeracademyflint.org","www.centeracademy.org","09/01/1999",,"01","01","F",,"KG-Part,1-8, Alt, GenEd, PK, SpecEd"
"25907","00000","09","0000002243","Central Michigan University","25","25","2525210","Linden Charter Academy","3244 NORTH LINDEN RD","3244 NORTH LINDEN RD","FLINT","FLINT","48504-1753","48504-1753","Linden Charter",,,,,"2600197",,,"Weaver","Corinne","L","Mrs.","04","8107200515","8107200626","23.cweaver@heritageacademies.com","http://linden.heritageacademies.com/","09/01/1999",,"01","04","F",,"KG,1-8, Alt, GenEd, SpecEd"
"25908","00000","09","0000002243","Central Michigan University","25","25","2525210","Academy of Flint","PO Box 310716","4100 WEST COLDWATER RD","FLINT","FLINT","48531-0716","48504-1102","Academy of Flint",,,,,"2600198",,,"Crutchfield","Elanora",,"Ms.","03","8107899484","8107899483","ecrutch608@comcast.net","www.academyofflint.com","09/01/1999",,"01","05","F",,"KG,1-8, GenEd, SpecEd"
"25909","00000","09","0000002301","Northern Michigan University","25","25","2525130","Burton Glen Charter Academy","4171 EAST ATHERTON RD","4171 EAST ATHERTON RD","BURTON","BURTON","48519-1435","48519-1435","Burton Glen",,,,,"2600251",,,"Merriweather","Shawn",,"Ms.","04","8107442300","8107442400","21.smerriweather@heritageacademies.com","http://burtonglen.heritageacademies.com/","09/01/1999",,"01","04","F",,"KG,1-8, Alt, GenEd, SpecEd"
"26901","00000","09","0000002314","Saginaw Valley State University","18","26","2626010","Creative Learning Academy of Science","540 LANG RD","540 LANG RD","BEAVERTON","BEAVERTON","48612-8101","48612-8101","Creative Learning Academy",,,,,"2600077",,,"Rathbun","Stan",,"Mr.","03","9894358252","9894354187","stanrathbun@choiceschools.com","www.creativelearningacad.com","08/19/1996",,"01","04","F",,"KG,1-8, GenEd, PK, SpecEd"
"28901","00000","09","0000002314","Saginaw Valley State University","28","28","2828010","Woodland School","7224 SUPPLY RD","7224 SUPPLY RD","TRAVERSE CITY","TRAVERSE CITY","49686-9416","49686-9416","Woodland School",,,,,"2600078",,,"Tarsa","Nathan",,"Mr.","06","2319477474","2319477667","ntarsa@woodlandschool.ws","http://www.woodlandschool.ws","09/03/1996",,"01","01","F",,"KG,KG-Part,1-8, GenEd, SpecEd"
"28902","00000","09","0000002293","Lake Superior State University","28","28","2828010","Grand Traverse Academy","1245 HAMMOND RD E","1245 HAMMOND RD E","TRAVERSE CITY","TRAVERSE CITY","49686-9000","49686-9000","Grand Traverse",,,,,"2600265",,,"Mentley","Kaye","M","Mrs.","01","2319950665","2319950880","mentleyk@grandtraverseacademy.com","http://grandtraverseacademy.mi.schoolwebpages.com/education/","10/01/2000",,"01","01","F",,"KG-Part,1-12, GenEd, SpecEd"
"30901","00000","09","3000000000","Hillsdale ISD","30","30","3030020","Hillsdale Preparatory School","160 MECHANIC RD","160 MECHANIC RD","HILLSDALE","HILLSDALE","49242-1053","49242-1053","Hillsdale Preparatory School",,,,,"2600143",,,"McGonigle","John","E","Mr.","04","5174374625","5174373830","johnmcgonigle@choiceschools.com","www.hillsdaleprep.org","08/25/1997",,"01","01","F",,"KG,1-8, GenEd, PK, SpecEd"
"30902","00000","09","3000000000","Hillsdale ISD","30","30","3030020","Will Carleton Charter School Academy","P.O. Box 712","2001 WEST HALLETT RD","Hillsdale","HILLSDALE","49242-0712","49242-1959","Will Carleton",,,,,"2600182",,,"Gadwood","Colleen",,"Mrs.","01","5174372000","5174372919","wcagadwood@yahoo.com",,"08/01/1998",,"01","01","F",,"KG,1-12, GenEd, SpecEd"
"33901","00000","09","0000002243","Central Michigan University","33","33","3333020","Cole Academy","1915 WEST MOUNT HOPE AVE","1915 WEST MOUNT HOPE AVE","LANSING","LANSING","48910-2434","48910-2434","Cole Academy",,,,,"2600079",,,"Henderson","James",,"Mr.","04","5173720038","5173721446","hendersonj@coleacademy.org","www.coleacademy.org","08/28/1995",,"01","07","F",,"KG-Part,1-6, Alt, GenEd, SpecEd"
"33902","00000","09","0000002243","Central Michigan University","33","33","3333020","El-Hajj Malik El-Shabazz Academy","1028 WEST BARNES AVE","1028 WEST BARNES AVE","LANSING","LANSING","48910-1308","48910-1308","El-Hajj Malik",,,,,"2600080",,,"Cain","Eugene","L","Dr.","03","5172678474","5174840095","eugenecain@mac.com","http://www.shabazzlearning.com/","09/05/1995",,"01","01","F",,"KG-Part,1-6, GenEd, PK, SpecEd"
"33904","00000","09","0000002243","Central Michigan University","33","33","3333020","Mid-Michigan Leadership Academy","730 WEST MAPLE ST","730 WEST MAPLE ST","LANSING","LANSING","48906-5086","48906-5086","Mid-Michigan PSA",,,,,"2600082",,,"LeTarte","Aimee","M","Ms.","01","5174855379","5174855892","aletarte@michlead.org","www.michlead.org","09/03/1996",,"01","01","F",,"KG,1-8, GenEd, PK, SpecEd, Tuit"
"33906","00000","09","0000002314","Saginaw Valley State University","33","33","3333100","White Pine Academy","510 RUSSELL ST","510 RUSSELL ST","LESLIE","LESLIE","49251-9478","49251-9478","White Pine Academy",,,,,"2600200",,,"Vickers","Jared","R","Mr.","04","5175898961","5175899194","jvickers@whitepineacademy.com","www.whitepineacademy.com","09/01/1999",,"01","01","F",,"KG,1-8, Alt, GenEd, SpecEd"
"33907","00000","09","0000002243","Central Michigan University","33","33","3333020","Capital Area Academy","5525 SOUTH PENNSYLVANIA AVE","5525 SOUTH PENNSYLVANIA AVE","LANSING","LANSING","48911-4013","48911-4013","Capitol Area Acad",,,,,"2600201",,,"Laabs","Dan",,"Mr.","03","5178821400","5178820400","dlaabs@capitalacademy.org","www.capitalacademy.org","09/01/1999",,"01","01","F",,"KG,1-8, GenEd, PK, SpecEd"
"33909","00000","09","0000002268","Grand Valley State University","33","33","3333215","Windemere Park Charter Academy","3100 WEST SAGINAW ST","3100 WEST SAGINAW ST","LANSING","LANSING","48917-2307","48917-2307","Windemere Park",,,,,"2600203",,,"Thienes","Joe",,"Mr.","04","5173270700","5173270800","27.jthienes@heritageacademies.com","http://windemerepark.heritageacademies.com/","09/01/1999",,"01","04","F",,"KG-Part,1-8, Alt, GenEd, SpecEd"
"35901","00000","09","0000002314","Saginaw Valley State University","35","35","3535030","Sunrise Education Center","686 AULERICH RD","686 AULERICH RD","EAST TAWAS","EAST TAWAS","48730-9339","48730-9339","Sunrise Education Center",,,,,"2600086",,,"Bather","Julie",,"Ms.","03","9893622945","9893627968","sunriseed@utmi.net","www.sunriseeducationcenter.net","09/03/1996",,"01","01","F",,"KG,1-8, GenEd, PK, SpecEd"
"37901","00000","09","0000002243","Central Michigan University","29","37","3737010","Renaissance Public School Academy","2797 SOUTH ISABELLA RD","2797 SOUTH ISABELLA RD","MOUNT PLEASANT","MOUNT PLEASANT","48858-2067","48858-2067","Renaissance",,,,,"2600087",,,"Adcox","Holly",,"Ms.","04","9897739889","9897724503","hadcox@renaissancepsa.com","www.renaissancepsa.com","08/12/1996",,"01","02","F",,"KG,1-8, GenEd, PK, SpecEd"
"37902","00000","09","0000002243","Central Michigan University","29","37","3737010","Morey Public School Academy","380 WEST BLANCHARD RD","380 WEST BLANCHARD RD","SHEPHERD","SHEPHERD","48883-9552","48883-9552","Morey Public School Academy",,,,,"2600144",,,"Henry","Brad",,"Mr.","04","9898666739","9898666737","bradhenry@choiceschools.com","www.moreypublicschool.com","08/25/1997",,"01","05","F",,"KG-Part,1-8, Alt, GenEd, PK, SpecEd"
"38901","00000","09","0000002243","Central Michigan University","38","38","3838170","Da Vinci Institute","2255 EMMONS RD","2255 EMMONS RD","JACKSON","JACKSON","49201-8335","49201-8335","Da Vinci",,,,,"2600088",,,"Maxson","Sandy",,"Ms.","03","5177960031","5177960320","sandy.maxson@davinciinstitute.org","www.davinciinstitute.org","08/28/1995",,"01","01","F",,"KG,1-12, Alt, GenEd"
"38902","00000","09","0000002268","Grand Valley State University","38","38","3838170","Paragon Charter Academy","3750 MCCAIN RD","3750 MCCAIN RD","JACKSON","JACKSON","49201-7675","49201-7675","Paragon Academy",,,,,"2600204",,,"Watson","Kathy","J","Mrs.","04","5177509500","5177509501","15.kwatson@heritageacademies.com","http://paragon.heritageacademies.com/","09/01/1998",,"01","04","F",,"KG,KG-Part,1-8, Alt, GenEd, SpecEd"
"39903","00000","09","0000002268","Grand Valley State University","39","39","3939140","Oakland Academy","6325 OAKLAND DR","6325 OAKLAND DR","PORTAGE","PORTAGE","49024-2589","49024-2589","Oakland Academy",,,,,"2600184",,,"Doersam","Paul",,"Mr.","01","2693248951","2693248974","paul@arbor-academy.org","www.oakland-academy.org","08/01/1998",,"01","05","F",,"KG-Part,1-6, GenEd, SpecEd"
"39905","00000","09","0000666817","Bay Mills Community College","39","39","3939010","Paramount Charter Academy","3624 SOUTH WESTNEDGE AVE","3624 SOUTH WESTNEDGE AVE","KALAMAZOO","KALAMAZOO","49008-2969","49008-2969","Paramount Academy",,,,,"2600206",,,"Grinwis","Kathleen","A","Mrs.","04","2695536400","2695536401","75.kgrinwis2@heritageacademies.com","http://paramount.heritageacademies.com/","09/01/1998",,"01","04","F",,"KG,KG-Part,1-8, Alt, GenEd, SpecEd"
"41901","00000","09","0000002243","Central Michigan University","41","41","4141010","New Branches School","3662 Poinsettia Ave SE","3662 Poinsettia Ave SE","Grand Rapids","Grand Rapids","49508-5546","49508-5546","New Branches",,,,,"2600090",,,"Duffy","Pamela","J","Mrs.","03","6162436221","6162430305","duffyp@newbranches.org","www.newbranches.org/","08/29/1995",,"01","05","F",,"KG,1-7, Alt, GenEd, SpecEd, Tuit"
"41904","00000","09","0000002243","Central Michigan University","41","41","4141145","West MI Academy of Environmental Science","4463 LEONARD ST NW","4463 LEONARD ST NW","GRAND RAPIDS","GRAND RAPIDS","49534-2138","49534-2138","W MI Acad--Environ Sci",,,,,"2600092",,,"Morgan","Scott",,"Mr.","03","6167917454","6167917453","scottmorgan@choiceschools.com","www.wma-es.com","08/28/1995",,"01","01","F",,"KG,1-12, GenEd, SpecEd"
"41905","00000","09","0000002268","Grand Valley State University","41","41","4141160","Excel Charter Academy","4201 BRETON RD SE","4201 BRETON RD SE","GRAND RAPIDS","GRAND RAPIDS","49512-3857","49512-3857","Excel Academy",,,,,"2600093",,,"Bartels","Dan",,"Mr.","04","6162819339","6162816707","2.dbartels@heritageacademies.com","http://excel.heritageacademies.com/","09/06/1995",,"01","04","F",,"KG-Part,1-12, Alt, GenEd, SpecEd"
"41908","00000","09","0000002268","Grand Valley State University","41","41","4141040","Byron Center Charter School","9930 BURLINGAME AVE SW","9930 BURLINGAME AVE SW","BYRON CENTER","BYRON CENTER","49315-8631","49315-8631","Byron Center Charter School",,,,,"2600096",,,"Kruzel","Tom",,"Mr.","03","6168784852","6168787196","Tom@byroncentercharter.org","www.byroncentercharter.org","08/26/1996",,"01","01","F",,"KG-Part,1-12, Alt, GenEd, SpecEd"
"41909","00000","09","0000666817","Bay Mills Community College","41","41","4141020","Vista Charter Academy","711 32ND ST SE","711 32ND ST SE","GRAND RAPIDS","GRAND RAPIDS","49548-2307","49548-2307","Vista Charter",,,,,"2600097",,,"Grandy","Joe",,"Mr.","04","6162466920","6162466930","4.jgrandy@heritageacademies.com","http://vista.heritageacademies.com/","09/03/1996",,"01","04","F",,"KG,1-8, Alt, GenEd, SpecEd"
"41910","00000","09","0000002268","Grand Valley State University","41","41","4141026","Vanguard Charter Academy","1620 52ND ST SW","1620 52ND ST SW","WYOMING","WYOMING","49519-9629","49519-9629","Vanguard Charter",,,,,"2600098",,,"Vriesenga","Daryl","L","Mr.","04","6165383630","6165383646","3.dvriesenga@heritageacademies.com","http://vanguard.heritageacademies.com/","12/03/1996",,"01","04","F",,"KG-Part,1-9, Alt, GenEd, SpecEd"
"41911","00000","09","0000002314","Saginaw Valley State University","34","34","3434080","Grattan Academy","12047 OLD BELDING RD NE","12047 OLD BELDING RD NE","BELDING","BELDING","48809-9367","48809-9367","Grattan Academy",,,,,"2600145",,,"Devereaux","Michael",,"Mr.","04","6167549360","6167549363","mdevereaux@grattanacademy.com","www.Grattanacademy.com","09/16/1996",,"01","07","F",,"KG-Part,1-12, GenEd, SpecEd"
"41914","00000","09","0000002268","Grand Valley State University","41","41","4141110","Knapp Charter Academy","1759 LEFFINGWELL AVE NE","1759 LEFFINGWELL AVE NE","GRAND RAPIDS","GRAND RAPIDS","49525-4531","49525-4531","Knapp Academy",,,,,"2600148",,,"Turcotte","David",,"Mr.","04","6163641100","6163649780","7.dturcotte@heritageacademies.com","http://knapp.heritageacademies.com/","09/02/1997",,"01","04","F",,"KG-Part,1-8, Alt, GenEd, SpecEd"
"41915","00000","09","0000002268","Grand Valley State University","41","41","4141145","Walker Charter Academy","1801 3 MILE RD NW","1801 3 MILE RD NW","GRAND RAPIDS","GRAND RAPIDS","49544-1445","49544-1445","Walker Academy",,,,,"2600149",,,"Bagley","Steve","J","Mr.","04","6167852700","6167850894","6.sbagley@heritageacademies.com","http://walker.heritageacademies.com/","09/02/1997",,"01","04","F",,"KG-Part,1-8, Alt, GenEd, SpecEd"
"41916","00000","09","0000002243","Central Michigan University","41","41","4141050","Cross Creek Charter Academy","7701 KALAMAZOO AVE SE","7701 KALAMAZOO AVE SE","BYRON CENTER","BYRON CENTER","49315-9320","49315-9320","Cross Creek",,,,,"2600150",,,"Nieuwkoop","Joseph","W","Mr.","04","6166564000","6166564001","11.jnieuwkoop@heritageacademies.com","http://crosscreek.heritageacademies.com/","09/02/1997",,"01","04","F",,"KG-Part,1-8, Alt, GenEd, SpecEd"
"41917","00000","09","0000002268","Grand Valley State University","41","41","4141010","William C. Abney Academy","1435 FULTON ST E","1435 FULTON ST E","GRAND RAPIDS","GRAND RAPIDS","49503-3853","49503-3853","Abney Academy",,,,,"2600185",,,"Fant","Gary",,"Mr.","13","6164545541","6164545598","gfant@thewcaa.org","thewcaa.org","08/01/1998",,"01",,"F",,"KG-Part,1-6, Alt, GenEd, SpecEd"
"41918","00000","09","0000002260","Ferris State University","41","41","4141070","Creative Technologies Academy","350 PINE ST","350 PINE ST","CEDAR SPRINGS","CEDAR SPRINGS","49319-8680","49319-8680","Creative Technologies Academy",,,,,"2600207",,,"George","Daniel","P","Mr.","13","6166964905","6166964920","dgeorge@ctaschool.com","ctaschool.com","08/19/1998",,"01","01","F",,"KG,1-12, GenEd, SpecEd"
"41919","00000","09","0000002293","Lake Superior State University","41","41","4141110","Ridge Park Charter Academy","4120 CAMELOT RIDGE DR SE","4120 CAMELOT RIDGE DR SE","GRAND RAPIDS","GRAND RAPIDS","49546-2432","49546-2432","Ridge Park",,,,,"2600208",,,"Brillhart","John","M","Mr.","04","6162220093","6162220138","18.jbrillhart@heritageacademies.com","http://ridgepark.heritageacademies.com/","09/18/1998",,"01","04","F",,"KG,1-8, Alt, GenEd, SpecEd"
"41920","00000","09","0000002268","Grand Valley State University","41","41","4141080","Chandler Woods Charter Academy","6895 SAMRICK AVE NE","6895 SAMRICK AVE NE","BELMONT","BELMONT","49306-8844","49306-8844","Chandler Woods",,,,,"2600209",,,"Lindquist","Barbara","A","Mrs.","04","6168666000","6168666001","22.blindquist@heritageacademies.com","http://chandlerwoods.heritageacademies.com/","09/01/1999",,"01","04","F",,"KG-Part,1-8, Alt, GenEd, SpecEd"
"41921","00000","09","4101000000","Grand Rapids","41","41","4141010","Grand Rapids Child Discovery Center","640 5TH ST NW","640 5TH ST NW","GRAND RAPIDS","GRAND RAPIDS","49504-5107","49504-5107","GR Child Discovery Ctr.",,,,,"2600252",,,"Melcher","Erin","M","Ms.","03","6164590330",,"erin.melcher@aquinas.edu","www.childdiscoverycenter.org","08/22/2000",,"01","04","F",,"KG-Part,1-5, Alt, GenEd, SpecEd"
"44901","00000","09","0000002314","Saginaw Valley State University","44","44","4444010","Chatfield School","231 LAKE DR","231 LAKE DR","LAPEER","LAPEER","48446-1661","48446-1661","Chatfield",,,,,"2600151",,,"McCauley","John",,"Mr.","06","8106678970","8106678983","jmccauley@chatfield.spfs.k12.mi.us","http://chatfieldschool.org","06/02/1997",,"01","01","F",,"KG,1-8, GenEd, SpecEd"
"47901","00000","09","0000002243","Central Michigan University","47","47","4747070","Kensington Woods High School","3700 CLEARY DR","3750 CLEARY DR","HOWELL","HOWELL","48843-6614","48843-6631","Kensington Woods High School",,,,,"2600099",,,"Stockwell","Chuck",,"Mr.","01","8104944348","8102208400","cstockwell@charterschoolpartners.com","www.kwoods.org","09/05/1995",,"01","02","F",,"9-12, GenEd"
"47902","00000","09","0000002243","Central Michigan University","47","47","4747060","Charyl Stockwell Academy","9758 EAST HIGHLAND RD","9758 EAST HIGHLAND RD","HOWELL","HOWELL","48843-9098","48843-9098","Charyl Stockwell Academy",,,,,"2600100",,,"Stockwell","Chuck",,"Mr.","01","8106326863",,"cstockwell@charterschoolpartners.com","www.csaschool.org","08/19/1996",,"01","01","F",,"KG-Part,1-11, Alt, GenEd, SpecEd"
